weight_dvdl,dvdl,Run,Lambda
10.744787354,455.4806,1,1
11.172610876,473.6164,1,1
10.855039936999999,460.1543,1,1
10.52472568,446.152,1,1
10.573889599000001,448.2361,1,1
10.905027147,462.2733,1,1
11.26363525,477.475,1,1
10.946833345,464.0455,1,1
10.478026916,444.1724,1,1
10.326355011,437.7429,1,1
10.636275713,450.8807,1,1
11.284118446999999,478.3433,1,1
10.921150912,462.9568,1,1
10.537516178,446.6942,1,1
10.687298524000001,453.0436,1,1
10.487432249,444.5711,1,1
10.928459093999999,463.2666,1,1
10.695547947,453.3933,1,1
11.393502918000001,482.9802,1,1
10.7273166,454.74,1,1
10.82335149,458.811,1,1
10.718904406,454.3834,1,1
11.149497393999999,472.6366,1,1
9.671015375,409.9625,1,1
10.884173587,461.3893,1,1
10.655683205999999,451.7034,1,1
10.886263661,461.4779,1,1
11.089338176,470.0864,1,1
10.840591062,459.5418,1,1
10.964948106,464.8134,1,1
11.054384873,468.6047,1,1
10.674517462,452.5018,1,1
10.570997465,448.1135,1,1
10.329641098,437.8822,1,1
10.839140277,459.4803,1,1
10.884333998999999,461.3961,1,1
10.979986731,465.4509,1,1
11.068883287,469.2193,1,1
10.670983679999999,452.352,1,1
10.539665227,446.7853,1,1
10.979717805,465.4395,1,1
10.470072368,443.8352,1,1
10.398993338999999,440.8221,1,1
10.397891686,440.7754,1,1
11.0792794,469.66,1,1
11.18090512,473.968,1,1
10.687949607999998,453.0712,1,1
11.148567948,472.5972,1,1
10.890408424,461.6536,1,1
10.552771831,447.3409,1,1
10.319219036,437.4404,1,1
10.299684157,436.6123,1,1
10.607807301,449.6739,1,1
10.119841074,428.9886,1,1
11.330453925,480.3075,1,1
11.244378733,476.6587,1,1
10.687645297,453.0583,1,1
10.658940985,451.8415,1,1
10.7893583,457.37,1,1
11.473357427,486.3653,1,1
10.618066592,450.1088,1,1
10.83835473,459.447,1,1
11.555903555,489.8645,1,1
10.531698884,446.4476,1,1
10.603183661,449.4779,1,1
10.773767669,456.7091,1,1
10.505275724999999,445.3275,1,1
10.437006264999999,442.4335,1,1
10.82608793,458.927,1,1
10.75064711,455.729,1,1
10.977500345000001,465.3455,1,1
11.052330184,468.5176,1,1
11.095082341,470.3299,1,1
10.916116806,462.7434,1,1
10.994397862,466.0618,1,1
10.943556694,463.9066,1,1
10.777518479000001,456.8681,1,1
11.294976924,478.8036,1,1
10.731706699,454.9261,1,1
10.872965978,460.9142,1,1
10.675015211,452.5229,1,1
10.478892668999999,444.2091,1,1
10.835856548999999,459.3411,1,1
10.862850586,460.4854,1,1
10.450556361,443.0079,1,1
11.239398884,476.4476,1,1
10.605821022999999,449.5897,1,1
10.801799666,457.8974,1,1
10.486394289,444.5271,1,1
10.810671865,458.2735,1,1
10.831912301,459.1739,1,1
10.744100885,455.4515,1,1
11.179673722,473.9158,1,1
11.114440295,471.1505,1,1
10.774036595,456.7205,1,1
22.564580615,422.0045,1,2
23.590370482999997,441.1889,1,2
23.260968547999997,435.0284,1,2
23.347028512999998,436.6379,1,2
24.029305713,449.3979,1,2
22.280558668999998,416.6927,1,2
22.416671900999997,419.2383,1,2
24.146260643999998,451.5852,1,2
24.512765411999997,458.4396,1,2
25.30981062,473.346,1,2
23.842732841999997,445.9086,1,2
23.199339026,433.8758,1,2
22.311961599999997,417.28,1,2
23.096660585,431.9555,1,2
23.197226961,433.8363,1,2
23.347873339,436.6537,1,2
23.917515984,447.3072,1,2
24.920500896999997,466.0651,1,2
24.875094172999997,465.2159,1,2
23.443044592,438.4336,1,2
23.805335923999998,445.2092,1,2
23.360390666,436.8878,1,2
22.889480375999998,428.0808,1,2
22.745148805,425.3815,1,2
24.914121926,465.9458,1,2
25.248806697,472.2051,1,2
25.071291644,468.8852,1,2
23.671019284,442.6972,1,2
23.114150622,432.2826,1,2
23.768061986999996,444.5121,1,2
24.378325790999998,455.9253,1,2
23.18763979,433.657,1,2
23.737958376999998,443.9491,1,2
22.270121324999998,416.4975,1,2
23.869130981,446.4023,1,2
22.844175245,427.2335,1,2
23.718714524,443.5892,1,2
23.13999802,432.766,1,2
22.788988857999996,426.2014,1,2
24.015526494,449.1402,1,2
22.529236944999997,421.3435,1,2
24.426021030999998,456.8173,1,2
24.438340519,457.0477,1,2
23.302835557999998,435.8114,1,2
23.123481137,432.4571,1,2
24.477822766999996,457.7861,1,2
22.836341889999996,427.087,1,2
24.051677560999998,449.8163,1,2
23.727745607,443.7581,1,2
23.527698295999997,440.0168,1,2
23.677077434999998,442.8105,1,2
23.517565730999998,439.8273,1,2
22.494647202,420.6966,1,2
23.077154729,431.5907,1,2
24.376042622,455.8826,1,2
24.314482611,454.7313,1,2
24.286528495,454.2085,1,2
24.510209546,458.3918,1,2
22.346658283,417.9289,1,2
23.500508801,439.5083,1,2
25.132573610999998,470.0313,1,2
23.896598519999998,446.916,1,2
23.926809069999997,447.481,1,2
23.603561532,441.4356,1,2
24.770335749,463.2567,1,2
23.741118454,444.0082,1,2
24.89199604,465.532,1,2
23.737215144,443.9352,1,2
23.871954197,446.4551,1,2
22.725835441,425.0203,1,2
22.94734561,429.163,1,2
23.419111419999997,437.986,1,2
24.874003384999998,465.1955,1,2
24.722453364,462.3612,1,2
24.330929983,455.0389,1,2
24.243356817,453.4011,1,2
23.976514782,448.4106,1,2
23.766853564999998,444.4895,1,2
24.225348121,453.0643,1,2
24.481052355,457.8465,1,2
24.355066340999997,455.4903,1,2
23.931118752,447.5616,1,2
23.186190752999998,433.6299,1,2
23.657662478,442.4474,1,2
24.204083102,452.6666,1,2
23.193633777,433.7691,1,2
23.179560473,433.5059,1,2
22.80837708,426.564,1,2
24.291142955999998,454.2948,1,2
23.624019154,441.8182,1,2
23.724237974999998,443.6925,1,2
24.808090915999998,463.9628,1,2
23.261904273,435.0459,1,2
24.133930462,451.3546,1,2
23.802587566,445.1578,1,2
24.890921292999998,465.5119,1,2
23.492851896999998,439.3651,1,2
24.201735769,452.6227,1,2
24.164001989999996,451.917,1,2
23.295633148999997,435.6767,1,2
23.976402495,448.4085,1,2
24.652332806,461.0498,1,2
24.782874464,463.4912,1,2
22.719771942999998,424.9069,1,2
24.191410712,452.4296,1,2
23.94103209,447.747,1,2
23.664479903,442.5749,1,2
23.650288964999998,442.3095,1,2
24.020846759,449.2397,1,2
23.918312686999997,447.3221,1,2
23.673019061999998,442.7346,1,2
23.777162581,444.6823,1,2
24.850374992,464.7536,1,2
23.89932549,446.967,1,2
22.973647503,429.6549,1,2
23.222031694,434.3002,1,2
23.675328966,442.7778,1,2
22.715836551,424.8333,1,2
24.890290346999997,465.5001,1,2
24.318097183,454.7989,1,2
23.581339399999997,441.02,1,2
24.310536525,454.6575,1,2
23.663474667,442.5561,1,2
22.994286923,430.0409,1,2
24.662962642,461.2486,1,2
24.023071110999997,449.2813,1,2
24.376983693999996,455.9002,1,2
24.649472161,460.9963,1,2
23.074796702,431.5466,1,2
23.892673822,446.8426,1,2
24.517422649,458.5267,1,2
22.902329217,428.3211,1,2
24.202441572999998,452.6359,1,2
23.109167217999996,432.1894,1,2
23.623746457,441.8131,1,2
23.828344065,445.6395,1,2
24.579987896,459.6968,1,2
24.204083102,452.6666,1,2
24.179032406999998,452.1981,1,2
24.36537001,455.683,1,2
22.960424372,429.4076,1,2
24.131342513999996,451.3062,1,2
25.539608639,477.6437,1,2
23.996721094999998,448.7885,1,2
23.038517307,430.8681,1,2
23.874285489,446.4987,1,2
23.612052568,441.5944,1,2
23.060178003999997,431.2732,1,2
23.954709715999996,448.0028,1,2
24.493681968999997,458.0827,1,2
24.390944710999996,456.1613,1,2
24.209970149,452.7767,1,2
24.477635621999998,457.7826,1,2
24.287132706,454.2198,1,2
24.464380408999997,457.5347,1,2
23.971750605,448.3215,1,2
24.106206266999997,450.8361,1,2
23.564678148,440.7084,1,2
22.893795405,428.1615,1,2
23.048842364,431.0612,1,2
24.405205159999998,456.428,1,2
23.598845477999998,441.3474,1,2
23.833803352,445.7416,1,2
24.351515932999998,455.4239,1,2
25.825999305999996,482.9998,1,2
24.945599714999997,466.5345,1,2
23.395980297999998,437.5534,1,2
25.279781867999997,472.7844,1,2
23.415646564,437.9212,1,2
23.555689841,440.5403,1,2
22.951056427999998,429.2324,1,2
24.6133104,460.32,1,2
23.365994322,436.9926,1,2
25.187904366999998,471.0661,1,2
23.665458404,442.5932,1,2
23.342895282,436.5606,1,2
24.001634988,448.8804,1,2
23.890016362999997,446.7929,1,2
23.390708156,437.4548,1,2
22.648790518,423.5794,1,2
22.883753739,427.9737,1,2
23.873419275,446.4825,1,2
23.634290740999997,442.0103,1,2
24.918201687,466.0221,1,2
23.392381767,437.4861,1,2
22.903077796999998,428.3351,1,2
23.278084295,435.3485,1,2
24.788376527,463.5941,1,2
23.365545173999998,436.9842,1,2
24.246420647999997,453.4584,1,2
23.006205385999998,430.2638,1,2
24.472481113999997,457.6862,1,2
23.980508990999997,448.4853,1,2
24.468337189,457.6087,1,2
23.369699793,437.0619,1,2
24.011992127,449.0741,1,2
24.183256537,452.2771,1,2
21.89190128,409.424,1,2
23.68303934,442.922,1,2
23.321956429999997,436.169,1,2
34.58080176,432.044,1,3
33.081156312,413.3078,1,3
32.253502692000005,402.9673,1,3
31.746529332,396.6333,1,3
34.31963124,428.781,1,3
34.04697498,425.3745,1,3
33.11166756,413.689,1,3
32.643665676,407.8419,1,3
32.828614104,410.1526,1,3
34.04509404,425.351,1,3
32.43737058,405.2645,1,3
33.921768408,423.8102,1,3
32.67440904,408.226,1,3
34.483337052,430.8263,1,3
33.658957068,420.5267,1,3
34.682380524,433.3131,1,3
32.219213556,402.5389,1,3
33.002661083999996,412.3271,1,3
34.867729152,435.6288,1,3
33.670971072,420.6768,1,3
33.636625908,420.2477,1,3
31.671435804,395.6951,1,3
34.213938420000005,427.4605,1,3
33.974850936,424.4734,1,3
32.637078384,407.7596,1,3
33.37860096,417.024,1,3
31.583639928,394.5982,1,3
34.073716344,425.7086,1,3
34.7923875,434.6875,1,3
30.840676632,385.3158,1,3
34.56739506,431.8765,1,3
35.174970696,439.4674,1,3
32.972718119999996,411.953,1,3
34.729772208,433.9052,1,3
32.726699172000004,408.8793,1,3
33.778432776,422.0194,1,3
32.437986888,405.2722,1,3
32.397958884000005,404.7721,1,3
33.520687968,418.7992,1,3
35.331512928,441.4232,1,3
33.340694016,416.5504,1,3
35.051941211999996,437.9303,1,3
33.011881691999996,412.4423,1,3
34.344779808,429.0952,1,3
35.081139803999996,438.2951,1,3
34.424747771999996,430.0943,1,3
32.744251944,409.0986,1,3
33.406847076,417.3769,1,3
33.56105214,419.3035,1,3
31.888480272,398.4068,1,3
30.904556556,386.1139,1,3
32.880976272,410.8068,1,3
33.624956076,420.1019,1,3
33.41453892,417.473,1,3
32.299125492,403.5373,1,3
33.44523426,417.8565,1,3
35.098516488,438.5122,1,3
35.089736099999996,438.4025,1,3
32.153956944,401.7236,1,3
34.8658242,435.605,1,3
32.454987384,405.4846,1,3
30.403250028000002,379.8507,1,3
32.950194864000004,411.6716,1,3
31.716866508,396.2627,1,3
33.82306308,422.577,1,3
32.471475624,405.6906,1,3
34.212169536,427.4384,1,3
34.651389036,432.9259,1,3
32.953324427999995,411.7107,1,3
32.487963864,405.8966,1,3
34.896383472000004,435.9868,1,3
32.046239111999995,400.3778,1,3
33.356878103999996,416.7526,1,3
33.06100224,413.056,1,3
35.002828668,437.3167,1,3
33.990034524,424.6631,1,3
33.393592452,417.2113,1,3
33.33898116,416.529,1,3
33.534887064,418.9766,1,3
31.95580992,399.248,1,3
33.107761608,413.6402,1,3
32.490204984,405.9246,1,3
32.932666104,411.4526,1,3
32.303647751999996,403.5938,1,3
33.954480756,424.2189,1,3
33.475921596,418.2399,1,3
31.338781559999997,391.539,1,3
32.439147468,405.2867,1,3
33.466052664,418.1166,1,3
32.462975376,405.5844,1,3
33.592996104,419.7026,1,3
32.201028468,402.3117,1,3
34.313556204,428.7051,1,3
33.86664486,423.1215,1,3
33.668641908,420.6477,1,3
32.613570636,407.4659,1,3
33.301394376,416.0594,1,3
32.295491676,403.4919,1,3
32.731733688,408.9422,1,3
33.564645936000005,419.3484,1,3
34.138668804,426.5201,1,3
34.185043979999996,427.0995,1,3
33.575595408,419.4852,1,3
34.9456641,436.6025,1,3
34.048527756,425.3939,1,3
33.534550896,418.9724,1,3
32.514873312,406.2328,1,3
35.102278368,438.5592,1,3
33.222098748,415.0687,1,3
34.809396,434.9,1,3
33.233904648,415.2162,1,3
33.991323168,424.6792,1,3
33.437462376,417.7594,1,3
34.092013488,425.9372,1,3
34.825860228,435.1057,1,3
33.15612978,414.2445,1,3
31.399876092,392.3023,1,3
33.652145664,420.4416,1,3
32.540245992,406.5498,1,3
36.04233216,450.304,1,3
32.36345364,404.341,1,3
32.98152252,412.063,1,3
33.426392844,417.6211,1,3
32.829702648,410.1662,1,3
34.957886208,436.7552,1,3
32.474925348,405.7337,1,3
34.661690184,433.0546,1,3
34.987613064,437.1266,1,3
32.506020888,406.1222,1,3
32.359107468,404.2867,1,3
34.330444643999996,428.9161,1,3
34.486858812,430.8703,1,3
33.08921634,413.4085,1,3
33.362809068000004,416.8267,1,3
32.0696268,400.67,1,3
33.541418328,419.0582,1,3
31.187954184000002,389.6546,1,3
34.97283768,436.942,1,3
33.024992244,412.6061,1,3
31.918479264000002,398.7816,1,3
34.284629748,428.3437,1,3
33.375375348,416.9837,1,3
34.504707732,431.0933,1,3
34.201140024,427.3006,1,3
31.787573844,397.1461,1,3
31.206379392,389.8848,1,3
33.256611996000004,415.4999,1,3
34.986308412,437.1103,1,3
32.856892236,410.5059,1,3
32.366719272,404.3818,1,3
34.092909936,425.9484,1,3
33.189530472,414.6618,1,3
35.261862119999996,440.553,1,3
32.999515512,412.2878,1,3
33.853270176,422.9544,1,3
33.128852148,413.9037,1,3
32.898569064,411.0266,1,3
33.024375936000006,412.5984,1,3
34.634748720000005,432.718,1,3
33.472023648,418.1912,1,3
32.19885138,402.2845,1,3
32.620334016,407.5504,1,3
31.524266256,393.8564,1,3
32.460398088000005,405.5522,1,3
33.01297824,412.456,1,3
32.967163344,411.8836,1,3
33.204529968,414.8492,1,3
32.030231112,400.1778,1,3
34.086058512,425.8628,1,3
33.890552808,423.4202,1,3
34.245122004,427.8501,1,3
33.54960642,419.1605,1,3
34.088803884,425.8971,1,3
33.852469776,422.9444,1,3
34.170900912,426.9228,1,3
34.5488658,431.645,1,3
33.467829552,418.1388,1,3
33.158923176,414.2794,1,3
33.405246276,417.3569,1,3
34.122484716,426.3179,1,3
32.642553119999995,407.828,1,3
35.02642446,437.6115,1,3
35.228901648000004,440.1412,1,3
32.169940931999996,401.9233,1,3
32.25127758,402.9395,1,3
32.444718252,405.3563,1,3
32.481768768,405.8192,1,3
33.648023604,420.3901,1,3
34.18860576,427.144,1,3
33.55032678,419.1695,1,3
33.999231120000005,424.778,1,3
31.910763408,398.6852,1,3
36.240743316,452.7829,1,3
32.869490532,410.6633,1,3
34.972221372,436.9343,1,3
35.383178748,442.0687,1,3
32.499817788,406.0447,1,3
35.14544394,439.0985,1,3
32.827173384,410.1346,1,3
33.85015662,422.9155,1,3
39.966742422,393.4509,1,4
38.07682620600001,374.8457,1,4
37.909737264,373.2008,1,4
38.359320186000005,377.6267,1,4
40.345767876000004,397.1822,1,4
37.988106234,373.9723,1,4
39.96446703,393.4285,1,4
41.208578238,405.6761,1,4
40.27144179,396.4505,1,4
36.39890745,358.3275,1,4
39.832037184,392.1248,1,4
40.140139482,395.1579,1,4
39.50664597,388.9215,1,4
41.66298621,410.1495,1,4
39.682602846,390.6537,1,4
41.782251288000005,411.3236,1,4
39.663719124,390.4678,1,4
39.62697763800001,390.1061,1,4
41.33078913600001,406.8792,1,4
39.496711446,388.8237,1,4
41.102406822,404.6309,1,4
38.987866752,383.8144,1,4
40.273077228000005,396.4666,1,4
39.560290368,389.4496,1,4
39.058302323999996,384.5078,1,4
38.424636126,378.2697,1,4
36.96425094,363.893,1,4
39.598484448,389.8256,1,4
38.578905672000005,379.7884,1,4
41.849344878000004,411.9841,1,4
38.466334716000006,378.6802,1,4
38.878007982,382.7329,1,4
37.407637482000005,368.2579,1,4
36.560551704,359.9188,1,4
40.608199806,399.7657,1,4
39.423868428000006,388.1066,1,4
39.670159296,390.5312,1,4
40.923138438,402.8661,1,4
38.829117528,382.2516,1,4
38.40267453,378.0535,1,4
40.068393528,394.4516,1,4
40.198029924000004,395.7278,1,4
39.511653864,388.9708,1,4
40.407264408,397.7876,1,4
37.376259420000004,367.949,1,4
36.763000644,361.9118,1,4
38.524672110000004,379.2545,1,4
40.226462166000005,396.0077,1,4
37.754909028,371.6766,1,4
40.463692098,398.3431,1,4
38.009732616,374.1852,1,4
40.621425522,399.8959,1,4
36.774083022,362.0209,1,4
38.388747912,377.9164,1,4
39.572043174,389.5653,1,4
37.285253898,367.0531,1,4
39.803025936000004,391.8392,1,4
38.399769342,378.0249,1,4
38.113709904000004,375.2088,1,4
39.677290212,390.6014,1,4
38.840494488000004,382.3636,1,4
38.509303056,379.1032,1,4
39.53838972,389.234,1,4
39.254544726000006,386.4397,1,4
36.660059472,360.8984,1,4
37.166100558000004,365.8801,1,4
37.756625729999996,371.6935,1,4
37.831845720000004,372.434,1,4
38.588372928,379.8816,1,4
37.668535554,370.8263,1,4
39.619816248,390.0356,1,4
38.817913254000004,382.1413,1,4
37.358777502,367.7769,1,4
39.679159284,390.6198,1,4
38.790923448,381.8756,1,4
41.308014899999996,406.655,1,4
38.286131796,376.9062,1,4
38.80295052,381.994,1,4
37.395051720000005,368.134,1,4
39.332771484,387.2098,1,4
39.379447494000004,387.6693,1,4
39.51853083,389.0385,1,4
38.142446886,375.4917,1,4
39.827527032,392.0804,1,4
40.291544472,396.6484,1,4
39.152802198,385.4381,1,4
37.758972228000005,371.7166,1,4
37.26312977400001,366.8353,1,4
37.869166212,372.8014,1,4
39.518134668,389.0346,1,4
38.21277072,376.184,1,4
36.78328617,362.1115,1,4
39.21130212,386.014,1,4
38.8335261,382.295,1,4
36.481156776,359.1372,1,4
39.966132942,393.4449,1,4
38.395452192,377.9824,1,4
38.148003312,375.5464,1,4
37.948032924,373.5778,1,4
37.254048522000005,366.7459,1,4
38.14354395,375.5025,1,4
39.410754450000006,387.9775,1,4
38.70573846,381.037,1,4
40.192625868,395.6746,1,4
37.61911688400001,370.3398,1,4
39.273631607999995,386.6276,1,4
38.06476866,374.727,1,4
36.03022284,354.698,1,4
39.22567569,386.1555,1,4
37.84444164,372.558,1,4
38.156617296,375.6312,1,4
36.963814146,363.8887,1,4
38.891761914,382.8683,1,4
39.201032382,385.9129,1,4
37.077400902,365.0069,1,4
40.152969036,395.2842,1,4
41.12984358,404.901,1,4
38.691547734,380.8973,1,4
37.948754142,373.5849,1,4
40.521054324000005,398.9078,1,4
40.131129336,395.0692,1,4
38.36382018,377.671,1,4
38.61385935,380.1325,1,4
40.340353662,397.1289,1,4
39.901782012,392.8114,1,4
37.566193704,369.8188,1,4
37.46763063,368.8485,1,4
39.451295028000004,388.3766,1,4
41.289100704,406.4688,1,4
39.596077002,389.8019,1,4
41.649648756,410.0182,1,4
39.938625078,393.1741,1,4
41.366850036,407.2342,1,4
41.115713802,404.7619,1,4
41.448936834,408.0423,1,4
38.455099968,378.5696,1,4
38.59318782,379.929,1,4
40.448475414,398.1933,1,4
40.897438698,402.6131,1,4
40.163787305999996,395.3907,1,4
37.042914492,364.6674,1,4
39.788347626000004,391.6947,1,4
38.499358373999996,379.0053,1,4
42.948064632000005,422.8004,1,4
38.996602632,383.9004,1,4
38.766097296,381.6312,1,4
41.39781162,407.539,1,4
42.093157194,414.3843,1,4
37.885916754,372.9663,1,4
39.509185470000006,388.9465,1,4
38.933724612000006,383.2814,1,4
39.33812475,387.2625,1,4
40.901166684,402.6498,1,4
40.728521316,400.9502,1,4
39.613437024,389.9728,1,4
41.972541102,413.1969,1,4
39.425564814,388.1233,1,4
38.78039976,381.772,1,4
39.826490916000004,392.0702,1,4
39.570092838,389.5461,1,4
40.28591694,396.593,1,4
38.50278162,379.039,1,4
39.27407856,386.632,1,4
39.354875291999996,387.4274,1,4
37.286442384,367.0648,1,4
38.891497806000004,382.8657,1,4
40.302108792000006,396.7524,1,4
42.150458472000004,414.9484,1,4
38.646761112,380.4564,1,4
40.986087564,403.4858,1,4
39.83739045,392.1775,1,4
41.32873722,406.859,1,4
39.637318482,390.2079,1,4
40.405405494,397.7693,1,4
41.60366349,409.5655,1,4
39.757233672,391.3884,1,4
41.610276348000006,409.6306,1,4
40.146406968,395.2196,1,4
40.928948814,402.9233,1,4
38.940926634,383.3523,1,4
39.650869254,390.3413,1,4
39.40257726,387.897,1,4
40.729679327999996,400.9616,1,4
41.29450476,406.522,1,4
37.988421132,373.9754,1,4
40.597980858,399.6651,1,4
37.5480312,369.64,1,4
40.329789342000005,397.0249,1,4
40.778529150000004,401.4425,1,4
39.251304324,386.4078,1,4
40.150327956,395.2582,1,4
38.862039605999996,382.5757,1,4
40.3531629,397.255,1,4
38.318485026,377.2247,1,4
39.72849669,391.1055,1,4
41.196104214,405.5533,1,4
39.115796604,385.0738,1,4
41.665860924,410.1778,1,4
41.280171822,406.3809,1,4
37.763604276,371.7622,1,4
38.03913475,325.817,1,5
40.748890575000004,349.0269,1,5
40.6447379,348.1348,1,5
39.276556325,336.4159,1,5
40.213358325,344.4399,1,5
38.76606695,332.0434,1,5
40.98058095,351.0114,1,5
42.01124995000001,359.8394,1,5
42.674635125,365.5215,1,5
40.448235975,346.4517,1,5
43.330723425,371.1411,1,5
40.968695800000006,350.9096,1,5
37.374103399999996,320.1208,1,5
41.51408175,355.581,1,5
38.985405175000004,333.9221,1,5
39.799211050000004,340.8926,1,5
39.806414525,340.9543,1,5
38.92171805,333.3766,1,5
41.119198225,352.1987,1,5
42.00924185,359.8222,1,5
41.790464025000006,357.9483,1,5
40.651731225000006,348.1947,1,5
42.14200995,360.9594,1,5
39.669373375000006,339.7805,1,5
39.922288900000005,341.9468,1,5
40.046032225000005,343.0067,1,5
41.373596475,354.3777,1,5
41.432823750000004,354.885,1,5
42.925215650000005,367.6678,1,5
42.237242925000004,361.7751,1,5
40.634685725000004,348.0487,1,5
43.310280500000005,370.966,1,5
41.140376675000006,352.3801,1,5
39.334405950000004,336.9114,1,5
40.78145215,349.3058,1,5
41.6117081,356.4172,1,5
40.75165755,349.0506,1,5
41.9654139,359.4468,1,5
36.209312000000004,310.144,1,5
38.51243925,329.871,1,5
41.06959115,351.7738,1,5
42.169177675,361.1921,1,5
39.7636957,340.5884,1,5
43.094654925,369.1191,1,5
41.645904175000005,356.7101,1,5
38.616965525000005,330.7663,1,5
40.09415657500001,343.4189,1,5
40.54869935000001,347.3122,1,5
39.62741342500001,339.4211,1,5
44.284290725,379.3087,1,5
41.246035425,353.2851,1,5
43.11178215,369.2658,1,5
40.161801525,343.9983,1,5
42.032720275,360.0233,1,5
44.007663275000006,376.9393,1,5
41.376772075000005,354.4049,1,5
41.675208425,356.9611,1,5
40.45604655,346.5186,1,5
38.75868835000001,331.9802,1,5
38.695620000000005,331.44,1,5
43.406330725000004,371.7887,1,5
38.287672150000006,327.9458,1,5
38.40516935,328.9522,1,5
42.97742625,368.115,1,5
38.703570675,331.5081,1,5
39.831982775,341.1733,1,5
39.813396175,341.0141,1,5
40.813324900000005,349.5788,1,5
40.480739175000004,346.7301,1,5
43.79464122500001,375.1147,1,5
43.0586609,368.8108,1,5
38.91359225,333.307,1,5
38.639556649999996,330.9598,1,5
41.10637907500001,352.0889,1,5
40.868267450000005,350.0494,1,5
40.766683275000005,349.1793,1,5
40.07342177500001,343.2413,1,5
40.491573575000004,346.8229,1,5
39.69208125000001,339.975,1,5
40.983674825,351.0379,1,5
41.91626215,359.0258,1,5
41.439863775,354.9453,1,5
40.083730800000005,343.3296,1,5
40.406626275,346.0953,1,5
44.4475189,380.7068,1,5
38.924006350000006,333.3962,1,5
40.516207825,347.0339,1,5
43.121554125,369.3495,1,5
39.379004450000004,337.2934,1,5
41.219743325,353.0599,1,5
37.307485850000006,319.5502,1,5
42.354938600000004,362.7832,1,5
42.87557355,367.2426,1,5
40.99543155,351.1386,1,5
41.00953495,351.2594,1,5
42.863595000000004,367.14,1,5
39.48151095,338.1714,1,5
39.345345425000005,337.0051,1,5
40.531828975,347.1677,1,5
41.508676225,355.5347,1,5
42.576191525,364.6783,1,5
38.680640974999996,331.3117,1,5
41.154713575,352.5029,1,5
41.620686175,356.4941,1,5
